#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,00:00:00.000,ENTER,37.950,1000,0,37950,,0,,6230017330352253319,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,37.990,250,0,9497.5,,0,,6230017330352814217,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.000,171,0,6498,,0,,6230017330351134295,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.000,126,0,4788,,0,,6230017330351176072,A,,,,,202
BHP,20130205,00:00:00.000,ENTER,38.000,1319,0,50122,,0,,6230017330351210156,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.000,50,0,1900,,0,,6230017330351263716,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.000,122,0,4636,,0,,6230017330351331020,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.000,325,0,12350,,0,,6230017330351408741,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.000,655,0,24890,,0,,6230017330351481384,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.000,200,0,7600,,0,,6230017330351533899,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.000,1295,0,49210,,0,,6230017330351593503,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.000,250,0,9500,,0,,6230017330351745396,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,38.000,1250,0,47500,,0,,6230017330351763595,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.000,120,0,4560,,0,,6230017330351940980,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.000,174,0,6612,,0,,6230017330352445113,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.000,550,0,20900,,0,,6230017330352454477,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.000,500,0,19000,,0,,6230017330352878650,A,,,,,412
BHP,20130205,00:00:00.000,ENTER,38.030,131,0,4981.93,,0,,6230017330351230356,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.030,400,0,15212,,0,,6230017330351538216,A,,,,,412
BHP,20130205,00:00:00.000,ENTER,38.050,2000,0,76100,,0,,6230017330351395136,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.080,250,0,9520,,0,,6230017330351817858,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.090,500,0,19045,,0,,6230017330352528046,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.100,500,0,19050,,0,,6230017330350396715,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.100,500,0,19050,,0,,6230017330350754585,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.100,790,0,30099,,0,,6230017330350954237,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.100,2000,0,76200,,0,,6230017330351014729,A,,,,,338
BHP,20130205,00:00:00.000,ENTER,38.100,650,0,24765,,0,,6230017330351770490,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.100,2000,0,76200,,0,,6230017330352824665,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.130,1000,0,38130,,0,,6230017330351292000,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.130,1000,0,38130,,0,,6230017330352574078,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.140,1000,0,38140,,0,,6230017330350654161,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.150,589,0,22470.35,,0,,6223299864059552676,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.150,3440,0,131236,,0,,6228841677542873433,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.150,500,0,19075,,0,,6228841677544286248,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.150,1000,0,38150,,0,,6230017330350236401,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.150,1000,0,38150,,0,,6230017330350402033,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.150,250,0,9537.5,,0,,6230017330350402236,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.150,225,0,8583.75,,0,,6230017330350413509,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.150,900,0,34335,,0,,6230017330350503072,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.150,500,0,19075,,0,,6230017330350912252,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.150,100,0,3815,,0,,6230017330351853096,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.150,6000,0,228900,,0,,6230017330352603119,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.170,1000,0,38170,,0,,6230017330352738933,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.180,1000,0,38180,,0,,6218934253141620552,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.180,1340,0,51161.2,,0,,6220132720817462809,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.180,1000,0,38180,,0,,6230017330350366673,A,,,,,112
BHP,20130205,00:00:00.000,ENTER,38.180,275,0,10499.5,,0,,6228841677543567909,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.180,1000,0,38180,,0,,6230017330352734520,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.190,80,0,3055.2,,0,,6227642385236278162,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.190,259,0,9891.21,,0,,6228841677541452152,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.190,150,0,5728.5,,0,,6228841677541902809,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.190,500,0,19095,,0,,6228841677544087133,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.190,5000,0,190950,,0,,6230017330349496559,A,,,,,289
BHP,20130205,00:00:00.000,ENTER,38.190,900,0,34371,,0,,6230017330349634225,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.190,138,0,5270.22,,0,,6230017330350417485,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,32,0,1222.4,,0,,6211425413357484895,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.200,265,0,10123,,0,,6212216511975161317,A,,,,,677
BHP,20130205,00:00:00.000,ENTER,38.200,800,0,30560,,0,,6213392714537801240,A,,,,,677
BHP,20130205,00:00:00.000,ENTER,38.200,500,0,19100,,0,,6216958705624797037,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.200,300,0,11460,,0,,6217362776147466232,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.200,83,0,3170.6,,0,,6217757500821853175,A,,,,,233
BHP,20130205,00:00:00.000,ENTER,38.200,2311,0,88280.2,,0,,6217757500821870174,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.200,800,0,30560,,0,,6218934253141493368,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,400,0,15280,,0,,6219737446386396491,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.200,250,0,9550,,0,,6220529094758877840,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,112,0,4278.4,,0,,6222111841748279963,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.200,150,0,5730,,0,,6224475791747212636,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.200,300,0,11460,,0,,6225279534745368168,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,80,0,3056,,0,,6227642385233742850,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,200,0,7640,,0,,6228051953314800626,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.200,80,0,3056,,0,,6228446128235028738,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.200,300,0,11460,,0,,6228841677541809361,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,350,0,13370,,0,,6228841677542615671,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,200,0,7640,,0,,6230017330349453525,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.200,1000,0,38200,,0,,6230017330349453642,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.200,250,0,9550,,0,,6230017330349477385,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,400,0,15280,,0,,6230017330349485429,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,150,0,5730,,0,,6230017330349485578,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,150,0,5730,,0,,6230017330349485670,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,1660,0,63412,,0,,6230017330349452243,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.200,1236,0,47215.2,,0,,6230017330350038060,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.200,1000,0,38200,,0,,6230017330350164786,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.200,1000,0,38200,,0,,6230017330350375228,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.200,1200,0,45840,,0,,6230017330350399897,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.200,1000,0,38200,,0,,6230017330350568464,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,960,0,36672,,0,,6230017330350874613,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.200,500,0,19100,,0,,6230017330350901208,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.200,1000,0,38200,,0,,6230017330351524185,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.220,500,0,19110,,0,,6230017330349977121,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.220,500,0,19110,,0,,6230017330350240512,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.230,250,0,9557.5,,0,,6217757500821839105,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.230,137,0,5237.51,,0,,6230017330350229899,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.240,2478,0,94758.72,,0,,6228841677542643103,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.240,50,0,1912,,0,,6217362776149030787,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.240,1150,0,43976,,0,,6230017330349489374,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.240,100,0,3824,SHL ,0,,6230017330349969406,A,,,,,203
BHP,20130205,00:00:00.000,ENTER,38.250,500,0,19125,,0,,6211821237543484992,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.250,1000,0,38250,,0,,6216958705625417647,A,,,,,677
BHP,20130205,00:00:00.000,ENTER,38.250,750,0,28687.5,,0,,6168994435007986547,A,,,,,311
BHP,20130205,00:00:00.000,ENTER,38.250,400,0,15300,,0,,6217362776149672252,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.250,2000,0,76500,,0,,6217362776149880880,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.250,70,0,2677.5,,0,,6220132720815743561,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.250,1500,0,57375,,0,,6220529094757576387,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.250,1400,0,53550,,0,,6222904039874834697,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.250,45,0,1721.25,,0,,6228446128233375918,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.250,303,0,11589.75,,0,,6228446128236012670,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.250,525,0,20081.25,,0,,6228841677542469974,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.250,1000,0,38250,,0,,6230017330349454532,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.250,2059,0,78756.75,,0,,6230017330349722659,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.260,575,0,21999.5,,0,,6222904039874543556,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.260,500,0,19130,,0,,6228841677541565670,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.260,126,0,4820.76,,0,,6230017330349515001,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.270,500,0,19135,,0,,6228841677544029110,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.270,2743,0,104974.61,,0,,6230017330349455027,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.280,22354,0,855711.12,,0,,6208258544991945423,A,,,,,102
BHP,20130205,00:00:00.000,ENTER,38.280,250,0,9570,,0,,6217362776147521073,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.280,123,0,4708.44,,0,,6226070633361581267,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.280,100,0,3828,,0,,6230017330350220194,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.290,250,0,9572.5,,0,,6217362776148835624,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.290,100,0,3829,SHL ,0,,6228051953315842759,A,,,,,203
BHP,20130205,00:00:00.000,ENTER,38.290,1000,0,38290,,0,,6230017330349455229,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.300,1000,0,38300,,0,,6209050468243176727,A,,,,,677
BHP,20130205,00:00:00.000,ENTER,38.300,310,0,11873,,0,,6218934253143099505,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.300,3200,0,122560,,0,,6220132720815763728,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.300,150,0,5745,,0,,6228051953314801214,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.300,100,0,3830,,0,,6228051953315095260,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.300,130,0,4979,,0,,6228446128233389530,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.300,2000,0,76600,,0,,6228841677543741168,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.300,100,0,3830,,0,,6230017330349453530,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.300,670,0,25661,,0,,6230017330349454843,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.300,250,0,9575,,0,,6230017330349483786,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.300,500,0,19150,,0,,6227642385233470950,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.300,200,0,7660,,0,,6230017330349931157,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.300,95,0,3638.5,,0,,6230017330350399111,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.310,250,0,9577.5,,0,,6230017330349454445,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.310,391,0,14979.21,,0,,6230017330350022562,A,,,,,147
BHP,20130205,00:00:00.000,ENTER,38.330,552,0,21158.16,,0,,6169485641827677566,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.330,500,0,19165,,0,,6222904039874186339,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,38.350,256,0,9817.6,,0,,6224882336169835153,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.350,1000,0,38350,,0,,6230017330349453532,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.360,567,0,21750.12,,0,,6225279534745368298,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.360,274,0,10510.64,,0,,6230017330349517583,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.370,566,0,21717.42,,0,,6225279534745368293,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.370,555,0,21295.35,,0,,6222111841746172458,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.370,1000,0,38370,,0,,6230017330350338239,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.380,554,0,21262.52,,0,,6225279534745368294,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.380,522,0,20034.36,,0,,6218934253141467969,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.380,350,0,13433,,0,,6230017330349454268,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.380,1000,0,38380,,0,,6230017330349455041,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.380,1000,0,38380,,0,,6230017330349485562,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.380,150,0,5757,,0,,6230017330349640006,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.390,500,0,19195,,0,,6230017330350201697,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.400,1300,0,49920,,0,,6216958705624456455,A,,,,,179
BHP,20130205,00:00:00.000,ENTER,38.400,200,0,7680,,0,,6217757500822120844,A,,,,,678
BHP,20130205,00:00:00.000,ENTER,38.400,490,0,18816,,0,,6219737446386780017,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.400,725,0,27840,,0,,6225675084053489732,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.400,3000,0,115200,,0,,6226070633362566650,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.400,260,0,9984,,0,,6228841677541452843,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.400,15,0,576,,0,,6220529094758447198,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.400,3000,0,115200,,0,,6230017330349453910,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.400,2000,0,76800,,0,,6230017330349454143,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.400,400,0,15360,,0,,6230017330349455308,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.400,1000,0,38400,,0,,6230017330349493334,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.400,2000,0,76800,,0,,6230017330349684215,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.400,789,0,30297.6,,0,,6230017330349840819,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.400,4000,0,153600,,0,,6230017330351540531,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.420,100,0,3842,,0,,6225675084056189743,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.430,1000,0,38430,,0,,6230017330349455030,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.440,295,0,11339.8,,0,,6061001502440388191,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,38.440,2500,0,96100,,0,,6230017330349455494,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.450,690,0,26530.5,,0,,6218934253141466739,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.450,800,0,30760,,0,,6230017330349453473,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.450,480,0,18456,,0,,6228051953316642775,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.450,7000,0,269150,,0,,6230017330352435494,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.460,249,0,9576.54,,0,,6217362776147466476,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.460,128,0,4922.88,,0,,6228841677541485979,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.490,1000,0,38490,,0,,6220529094757571849,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.490,954,0,36719.46,,0,,6222508765443661490,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.490,130,0,5003.7,,0,,6224882336169864070,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.490,257,0,9891.93,,0,,6228841677541452230,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.500,175,0,6737.5,,0,,6168994435007986086,A,,,,,311
BHP,20130205,00:00:00.000,ENTER,38.500,649,0,24986.5,,0,,6168994435009872391,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.500,520,0,20020,,0,,6188863984512104729,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.500,138,0,5313,,0,,6209446017549579162,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.500,800,0,30800,,0,,6216163483839506298,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.500,522,0,20097,,0,,6216163483839888842,A,,,,,355
BHP,20130205,00:00:00.000,ENTER,38.500,275,0,10587.5,,0,,6216958705625125800,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.500,800,0,30800,,0,,6216958705625896228,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.500,435,0,16747.5,,0,,6211821237543496146,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.500,1600,0,61600,,0,,6217362776147506013,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.500,1000,0,38500,,0,,6217362776148117672,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,38.500,200,0,7700,,0,,6217362776149511885,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.500,300,0,11550,,0,,6217757500821866644,A,,,,,361
BHP,20130205,00:00:00.000,ENTER,38.500,100,0,3850,,0,,6216163483839469250,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.500,200,0,7700,,0,,6217757500823304860,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.500,125,0,4812.5,,0,,6217757500824236829,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,283,0,10895.5,,0,,6218934253141468078,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.500,143,0,5505.5,,0,,6218934253141468357,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,350,0,13475,,0,,6217757500823352077,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.500,705,0,27142.5,,0,,6219341347322283611,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,500,0,19250,,0,,6219341347322695668,A,,,,,338
BHP,20130205,00:00:00.000,ENTER,38.500,290,0,11165,,0,,6211425413359927237,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.500,185,0,7122.5,,0,,6219737446387865279,A,,,,,677
BHP,20130205,00:00:00.000,ENTER,38.500,500,0,19250,,0,,6220132720816745183,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,100,0,3850,,0,,6220529094757558024,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,220,0,8470,,0,,6220529094758153065,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.500,400,0,15400,,0,,6221705022443465234,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.500,500,0,19250,,0,,6221705022443491061,A,,,,,338
BHP,20130205,00:00:00.000,ENTER,38.500,350,0,13475,,0,,6222111841745766294,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.500,150,0,5775,,0,,6222111841747048273,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,400,0,15400,,0,,6222904039874648410,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,1000,0,38500,,0,,6223299864059552791,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.500,259,0,9971.5,,0,,6224882336169834897,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,120,0,4620,,0,,6225675084053461142,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,200,0,7700,,0,,6225675084053462108,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.500,140,0,5390,,0,,6225675084053475876,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,100,0,3850,,0,,6226070633363439135,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,38.500,1000,0,38500,,0,,6227642385233453253,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.500,140,0,5390,,0,,6227642385233454963,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,285,0,10972.5,,0,,6227642385233477706,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,200,0,7700,,0,,6228051953314801611,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,51,0,1963.5,,0,,6228051953314817158,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,300,0,11550,,0,,6228051953316173645,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,500,0,19250,,0,,6228051953316212845,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.500,500,0,19250,,0,,6228051953317425866,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,1000,0,38500,,0,,6228051953317558005,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,200,0,7700,,0,,6228446128233360206,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,2900,0,111650,,0,,6228841677541452866,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,300,0,11550,,0,,6228841677541779007,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,500,0,19250,,0,,6228841677541878830,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,200,0,7700,,0,,6228051953315992025,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,259,0,9971.5,,0,,6228841677542892847,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,400,0,15400,,0,,6228841677543050788,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,200,0,7700,,0,,6230017330349453315,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,300,0,11550,,0,,6230017330349454177,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,645,0,24832.5,,0,,6230017330349454866,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,276,0,10626,,0,,6230017330349454979,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,245,0,9432.5,,0,,6230017330349455029,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,26,0,1001,,0,,6230017330349479331,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.500,198,0,7623,,0,,6228051953314817074,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,135,0,5197.5,,0,,6230017330349484761,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,2600,0,100100,,0,,6230017330349485696,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,1000,0,38500,,0,,6230017330349485739,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,1000,0,38500,,0,,6230017330349490709,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,540,0,20790,,0,,6230017330349527175,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,750,0,28875,,0,,6230017330350007163,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,450,0,17325,,0,,6230017330350525363,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.500,259,0,9971.5,,0,,6230017330350998877,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,27,0,1039.5,,0,,6230017330351148008,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.500,1000,0,38500,,0,,6230017330351263152,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,250,0,9625,,0,,6230017330351559952,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.500,260,0,10010,,0,,6230017330351738540,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,500,0,19250,,0,,6015140047811041261,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,38.500,200,0,7700,,0,,6230017330352203198,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.500,502,0,19327,,0,,6230017330352404480,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.510,145,0,5583.95,,0,,6227642385233690930,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.520,100,0,3852,,0,,6228841677543866695,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.520,2066,0,79582.32,,0,,6230017330349499401,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.530,700,0,26971,,0,,6230017330349914309,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.540,22211,0,856011.94,,0,,6211028764539716113,A,,,,,102
BHP,20130205,00:00:00.000,ENTER,38.540,403,0,15531.62,,0,,6212216511973658627,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.550,600,0,23130,,0,,6227642385234400266,A,,,,,122
